
{'loss': 1.1433, 'learning_rate': 1.0000000000000002e-06, 'epoch': 0.0}
{'loss': 0.2471, 'learning_rate': 2.7761119440279858e-05, 'epoch': 0.56}
{'loss': 0.2478, 'learning_rate': 2.7511244377811096e-05, 'epoch': 0.56}
{'loss': 0.2495, 'learning_rate': 2.7261369315342328e-05, 'epoch': 0.56}
{'loss': 0.24, 'learning_rate': 2.7011494252873566e-05, 'epoch': 0.57}
{'loss': 0.2482, 'learning_rate': 2.6761619190404797e-05, 'epoch': 0.57}
{'loss': 0.2396, 'learning_rate': 2.6511744127936032e-05, 'epoch': 0.58}
{'loss': 0.2431, 'learning_rate': 2.6261869065467267e-05, 'epoch': 0.58}
{'loss': 0.2435, 'learning_rate': 2.60119940029985e-05, 'epoch': 0.58}
{'loss': 0.2452, 'learning_rate': 2.5762118940529733e-05, 'epoch': 0.59}
{'loss': 0.2473, 'learning_rate': 2.551224387806097e-05, 'epoch': 0.59}
{'loss': 0.2424, 'learning_rate': 2.526236881559221e-05, 'epoch': 0.6}
{'loss': 0.2362, 'learning_rate': 2.501249375312344e-05, 'epoch': 0.6}
{'loss': 0.2532, 'learning_rate': 2.4762618690654675e-05, 'epoch': 0.6}
{'loss': 0.2487, 'learning_rate': 2.451274362818591e-05, 'epoch': 0.61}
{'loss': 0.2484, 'learning_rate': 2.426286856571714e-05, 'epoch': 0.61}
{'loss': 0.239, 'learning_rate': 2.4012993503248376e-05, 'epoch': 0.62}
{'loss': 0.2431, 'learning_rate': 2.376311844077961e-05, 'epoch': 0.62}
{'loss': 0.2427, 'learning_rate': 2.3513243378310845e-05, 'epoch': 0.62}
{'loss': 0.2464, 'learning_rate': 2.326336831584208e-05, 'epoch': 0.63}
{'loss': 0.2414, 'learning_rate': 2.3013493253373314e-05, 'epoch': 0.63}
{'loss': 0.2399, 'learning_rate': 2.276361819090455e-05, 'epoch': 0.64}
{'loss': 0.246, 'learning_rate': 2.2513743128435784e-05, 'epoch': 0.64}
{'loss': 0.239, 'learning_rate': 2.2263868065967015e-05, 'epoch': 0.64}
{'loss': 0.2436, 'learning_rate': 2.201399300349825e-05, 'epoch': 0.65}
{'loss': 0.2385, 'learning_rate': 2.1764117941029485e-05, 'epoch': 0.65}
{'loss': 0.2401, 'learning_rate': 2.151424287856072e-05, 'epoch': 0.66}
{'loss': 0.2426, 'learning_rate': 2.1264367816091954e-05, 'epoch': 0.66}
{'loss': 0.238, 'learning_rate': 2.101449275362319e-05, 'epoch': 0.66}
{'loss': 0.2433, 'learning_rate': 2.0764617691154424e-05, 'epoch': 0.67}
{'loss': 0.2375, 'learning_rate': 2.0514742628685658e-05, 'epoch': 0.67}
{'loss': 0.2385, 'learning_rate': 2.0264867566216893e-05, 'epoch': 0.68}
{'loss': 0.2406, 'learning_rate': 2.0014992503748124e-05, 'epoch': 0.68}
{'loss': 0.2347, 'learning_rate': 1.976511744127936e-05, 'epoch': 0.68}
{'loss': 0.2456, 'learning_rate': 1.9515242378810594e-05, 'epoch': 0.69}
{'loss': 0.2288, 'learning_rate': 1.9265367316341832e-05, 'epoch': 0.69}
{'loss': 0.2347, 'learning_rate': 1.9015492253873067e-05, 'epoch': 0.7}
{'loss': 0.2398, 'learning_rate': 1.87656171914043e-05, 'epoch': 0.7}
{'loss': 0.2444, 'learning_rate': 1.8515742128935533e-05, 'epoch': 0.7}
{'loss': 0.2474, 'learning_rate': 1.8265867066466767e-05, 'epoch': 0.71}
{'loss': 0.2385, 'learning_rate': 1.8015992003998002e-05, 'epoch': 0.71}
{'loss': 0.2386, 'learning_rate': 1.7766116941529237e-05, 'epoch': 0.72}
{'loss': 0.2349, 'learning_rate': 1.751624187906047e-05, 'epoch': 0.72}
{'loss': 0.2373, 'learning_rate': 1.7266366816591706e-05, 'epoch': 0.72}
{'loss': 0.2439, 'learning_rate': 1.701649175412294e-05, 'epoch': 0.73}
{'loss': 0.2373, 'learning_rate': 1.6766616691654176e-05, 'epoch': 0.73}
{'loss': 0.2366, 'learning_rate': 1.651674162918541e-05, 'epoch': 0.74}
{'loss': 0.2449, 'learning_rate': 1.626686656671664e-05, 'epoch': 0.74}
{'loss': 0.2413, 'learning_rate': 1.6016991504247876e-05, 'epoch': 0.74}
{'loss': 0.2296, 'learning_rate': 1.576711644177911e-05, 'epoch': 0.75}
{'loss': 0.2343, 'learning_rate': 1.5517241379310346e-05, 'epoch': 0.75}
{'loss': 0.2473, 'learning_rate': 1.526736631684158e-05, 'epoch': 0.76}
{'loss': 0.245, 'learning_rate': 1.5017491254372815e-05, 'epoch': 0.76}
{'loss': 0.2312, 'learning_rate': 1.4767616191904048e-05, 'epoch': 0.76}
{'loss': 0.2412, 'learning_rate': 1.4517741129435283e-05, 'epoch': 0.77}
{'loss': 0.242, 'learning_rate': 1.4267866066966518e-05, 'epoch': 0.77}
{'loss': 0.2374, 'learning_rate': 1.4017991004497752e-05, 'epoch': 0.78}
{'loss': 0.2378, 'learning_rate': 1.3768115942028985e-05, 'epoch': 0.78}
{'loss': 0.2398, 'learning_rate': 1.351824087956022e-05, 'epoch': 0.78}
{'loss': 0.2395, 'learning_rate': 1.3268365817091455e-05, 'epoch': 0.79}
{'loss': 0.2363, 'learning_rate': 1.301849075462269e-05, 'epoch': 0.79}
{'loss': 0.2395, 'learning_rate': 1.2768615692153924e-05, 'epoch': 0.8}
{'loss': 0.235, 'learning_rate': 1.2518740629685157e-05, 'epoch': 0.8}
{'loss': 0.2372, 'learning_rate': 1.2268865567216392e-05, 'epoch': 0.8}
{'loss': 0.2403, 'learning_rate': 1.2018990504747627e-05, 'epoch': 0.81}
{'loss': 0.227, 'learning_rate': 1.1769115442278861e-05, 'epoch': 0.81}
{'loss': 0.2451, 'learning_rate': 1.1519240379810094e-05, 'epoch': 0.82}
{'loss': 0.2361, 'learning_rate': 1.126936531734133e-05, 'epoch': 0.82}
{'loss': 0.2389, 'learning_rate': 1.1019490254872564e-05, 'epoch': 0.82}
{'loss': 0.2421, 'learning_rate': 1.0769615192403799e-05, 'epoch': 0.83}
{'loss': 0.2324, 'learning_rate': 1.0519740129935032e-05, 'epoch': 0.83}
{'loss': 0.2311, 'learning_rate': 1.0269865067466268e-05, 'epoch': 0.84}
{'loss': 0.2445, 'learning_rate': 1.0019990004997503e-05, 'epoch': 0.84}
{'loss': 0.2338, 'learning_rate': 9.770114942528738e-06, 'epoch': 0.84}
{'loss': 0.2375, 'learning_rate': 9.52023988005997e-06, 'epoch': 0.85}
{'loss': 0.2377, 'learning_rate': 9.270364817591205e-06, 'epoch': 0.85}
{'loss': 0.2371, 'learning_rate': 9.02048975512244e-06, 'epoch': 0.86}
{'loss': 0.2286, 'learning_rate': 8.770614692653675e-06, 'epoch': 0.86}
{'loss': 0.2414, 'learning_rate': 8.520739630184908e-06, 'epoch': 0.86}
{'loss': 0.2334, 'learning_rate': 8.270864567716142e-06, 'epoch': 0.87}
{'loss': 0.2443, 'learning_rate': 8.020989505247377e-06, 'epoch': 0.87}
{'loss': 0.2399, 'learning_rate': 7.771114442778612e-06, 'epoch': 0.88}
{'loss': 0.2256, 'learning_rate': 7.521239380309846e-06, 'epoch': 0.88}
{'loss': 0.2467, 'learning_rate': 7.27136431784108e-06, 'epoch': 0.88}
{'loss': 0.2333, 'learning_rate': 7.021489255372314e-06, 'epoch': 0.89}
{'loss': 0.2369, 'learning_rate': 6.771614192903548e-06, 'epoch': 0.89}
{'loss': 0.2398, 'learning_rate': 6.521739130434783e-06, 'epoch': 0.9}
{'loss': 0.236, 'learning_rate': 6.271864067966017e-06, 'epoch': 0.9}
{'loss': 0.2374, 'learning_rate': 6.0219890054972515e-06, 'epoch': 0.9}
{'loss': 0.2414, 'learning_rate': 5.772113943028486e-06, 'epoch': 0.91}
{'loss': 0.232, 'learning_rate': 5.522238880559721e-06, 'epoch': 0.91}
{'loss': 0.2282, 'learning_rate': 5.272363818090955e-06, 'epoch': 0.92}
{'loss': 0.2363, 'learning_rate': 5.0224887556221895e-06, 'epoch': 0.92}
{'loss': 0.2377, 'learning_rate': 4.772613693153423e-06, 'epoch': 0.92}
{'loss': 0.2371, 'learning_rate': 4.522738630684658e-06, 'epoch': 0.93}
{'loss': 0.2289, 'learning_rate': 4.272863568215892e-06, 'epoch': 0.93}
{'loss': 0.2308, 'learning_rate': 4.022988505747127e-06, 'epoch': 0.94}
{'loss': 0.231, 'learning_rate': 3.773113443278361e-06, 'epoch': 0.94}
{'loss': 0.2348, 'learning_rate': 3.5232383808095952e-06, 'epoch': 0.94}
{'loss': 0.2477, 'learning_rate': 3.2733633183408295e-06, 'epoch': 0.95}
{'loss': 0.2381, 'learning_rate': 3.0234882558720643e-06, 'epoch': 0.95}
{'loss': 0.2407, 'learning_rate': 2.7736131934032985e-06, 'epoch': 0.96}
{'loss': 0.2272, 'learning_rate': 2.523738130934533e-06, 'epoch': 0.96}
{'loss': 0.2405, 'learning_rate': 2.273863068465767e-06, 'epoch': 0.96}
{'loss': 0.2355, 'learning_rate': 2.0239880059970014e-06, 'epoch': 0.97}
{'loss': 0.2235, 'learning_rate': 1.7741129435282361e-06, 'epoch': 0.97}
{'loss': 0.2223, 'learning_rate': 1.5242378810594704e-06, 'epoch': 0.98}
{'loss': 0.2392, 'learning_rate': 1.2743628185907047e-06, 'epoch': 0.98}
{'loss': 0.2314, 'learning_rate': 1.024487756121939e-06, 'epoch': 0.98}
{'loss': 0.2311, 'learning_rate': 7.746126936531734e-07, 'epoch': 0.99}
{'loss': 0.2314, 'learning_rate': 5.247376311844078e-07, 'epoch': 0.99}
{'loss': 0.229, 'learning_rate': 2.748625687156422e-07, 'epoch': 1.0}
{'loss': 0.2326, 'learning_rate': 2.4987506246876563e-08, 'epoch': 1.0}
{'train_runtime': 923.8345, 'train_samples_per_second': 10.826, 'train_steps_per_second': 2.707, 'train_loss': 0.25427277436832196, 'epoch': 1.0}
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 123456789 en formato textual es: 123456789 nine forty million hundred five seven six seven eight seven ninety!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 987654321 en formato textual es: 987654321 seven seventy million hundred three seven four three forty thousand hundred one!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 98 en formato textual es: 989914, hundred million hundred thousand hundred one fourteen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 372409679 en formato textual es: 372409679 one twenty million hundred nine nine six nine sixty!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
