huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
{'loss': 12.5426, 'learning_rate': 1.0000000000000002e-06, 'epoch': 0.0}
{'loss': 0.9424, 'learning_rate': 2.1e-05, 'epoch': 0.08}
{'loss': 0.9186, 'learning_rate': 2.2000000000000003e-05, 'epoch': 0.09}
{'loss': 0.8676, 'learning_rate': 2.3000000000000003e-05, 'epoch': 0.09}
{'loss': 0.8084, 'learning_rate': 2.4e-05, 'epoch': 0.1}
{'loss': 0.7962, 'learning_rate': 2.5e-05, 'epoch': 0.1}
{'loss': 0.7337, 'learning_rate': 2.6000000000000002e-05, 'epoch': 0.1}
{'loss': 0.709, 'learning_rate': 2.7000000000000002e-05, 'epoch': 0.11}
{'loss': 0.668, 'learning_rate': 2.8000000000000003e-05, 'epoch': 0.11}
{'loss': 0.6279, 'learning_rate': 2.9e-05, 'epoch': 0.12}
{'loss': 0.6209, 'learning_rate': 3e-05, 'epoch': 0.12}
{'loss': 0.6053, 'learning_rate': 3.1e-05, 'epoch': 0.12}
{'loss': 0.5798, 'learning_rate': 3.2000000000000005e-05, 'epoch': 0.13}
{'loss': 0.5484, 'learning_rate': 3.3e-05, 'epoch': 0.13}
{'loss': 0.5154, 'learning_rate': 3.4000000000000007e-05, 'epoch': 0.14}
{'loss': 0.4985, 'learning_rate': 3.5e-05, 'epoch': 0.14}
{'loss': 0.4869, 'learning_rate': 3.6e-05, 'epoch': 0.14}
{'loss': 0.4656, 'learning_rate': 3.7e-05, 'epoch': 0.15}
{'loss': 0.4526, 'learning_rate': 3.8e-05, 'epoch': 0.15}
{'loss': 0.4361, 'learning_rate': 3.9000000000000006e-05, 'epoch': 0.16}
{'loss': 0.4294, 'learning_rate': 4e-05, 'epoch': 0.16}
{'loss': 0.4208, 'learning_rate': 4.1e-05, 'epoch': 0.16}
{'loss': 0.407, 'learning_rate': 4.2e-05, 'epoch': 0.17}
{'loss': 0.3934, 'learning_rate': 4.3e-05, 'epoch': 0.17}
{'loss': 0.3951, 'learning_rate': 4.4000000000000006e-05, 'epoch': 0.18}
{'loss': 0.3856, 'learning_rate': 4.5e-05, 'epoch': 0.18}
{'loss': 0.3821, 'learning_rate': 4.600000000000001e-05, 'epoch': 0.18}
{'loss': 0.3678, 'learning_rate': 4.7e-05, 'epoch': 0.19}
{'loss': 0.3705, 'learning_rate': 4.8e-05, 'epoch': 0.19}
{'loss': 0.3585, 'learning_rate': 4.9e-05, 'epoch': 0.2}
{'loss': 0.362, 'learning_rate': 5e-05, 'epoch': 0.2}
{'loss': 0.3522, 'learning_rate': 4.975e-05, 'epoch': 0.2}
{'loss': 0.3591, 'learning_rate': 4.9500000000000004e-05, 'epoch': 0.21}
{'loss': 0.3524, 'learning_rate': 4.9250000000000004e-05, 'epoch': 0.21}
{'loss': 0.3494, 'learning_rate': 4.9e-05, 'epoch': 0.22}
{'loss': 0.3469, 'learning_rate': 4.875e-05, 'epoch': 0.22}
{'loss': 0.3502, 'learning_rate': 4.85e-05, 'epoch': 0.22}
{'loss': 0.3509, 'learning_rate': 4.825e-05, 'epoch': 0.23}
{'loss': 0.3302, 'learning_rate': 4.8e-05, 'epoch': 0.23}
{'loss': 0.3396, 'learning_rate': 4.775e-05, 'epoch': 0.24}
{'loss': 0.3391, 'learning_rate': 4.75e-05, 'epoch': 0.24}
{'loss': 0.3398, 'learning_rate': 4.7249999999999997e-05, 'epoch': 0.24}
{'loss': 0.3384, 'learning_rate': 4.7e-05, 'epoch': 0.25}
{'loss': 0.335, 'learning_rate': 4.6750000000000005e-05, 'epoch': 0.25}
{'loss': 0.3395, 'learning_rate': 4.6500000000000005e-05, 'epoch': 0.26}
{'loss': 0.3446, 'learning_rate': 4.6250000000000006e-05, 'epoch': 0.26}
{'loss': 0.3342, 'learning_rate': 4.600000000000001e-05, 'epoch': 0.26}
{'loss': 0.3267, 'learning_rate': 4.575e-05, 'epoch': 0.27}
{'loss': 0.3301, 'learning_rate': 4.55e-05, 'epoch': 0.27}
{'loss': 0.3249, 'learning_rate': 4.525e-05, 'epoch': 0.28}
{'loss': 0.3186, 'learning_rate': 4.5e-05, 'epoch': 0.28}
{'loss': 0.3304, 'learning_rate': 4.4750000000000004e-05, 'epoch': 0.28}
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 123456789 en formato textual es: 123456789, hundred million hundred nine nine nine sixty thousand hundred thousand hundred
{'loss': 12.3886, 'learning_rate': 1.0000000000000002e-06, 'epoch': 0.0}
{'loss': 10.7981, 'learning_rate': 2.0000000000000003e-06, 'epoch': 0.01}
{'loss': 6.6228, 'learning_rate': 3e-06, 'epoch': 0.01}
{'loss': 2.6777, 'learning_rate': 4.000000000000001e-06, 'epoch': 0.02}
{'loss': 1.1976, 'learning_rate': 5e-06, 'epoch': 0.02}
{'loss': 0.8248, 'learning_rate': 6e-06, 'epoch': 0.02}
{'loss': 0.6681, 'learning_rate': 7.000000000000001e-06, 'epoch': 0.03}
{'loss': 0.5697, 'learning_rate': 8.000000000000001e-06, 'epoch': 0.03}
{'loss': 0.4719, 'learning_rate': 9e-06, 'epoch': 0.04}
{'loss': 0.4045, 'learning_rate': 1e-05, 'epoch': 0.04}
{'loss': 0.3804, 'learning_rate': 1.1000000000000001e-05, 'epoch': 0.04}
{'loss': 0.3572, 'learning_rate': 1.2e-05, 'epoch': 0.05}
{'loss': 0.3582, 'learning_rate': 1.3000000000000001e-05, 'epoch': 0.05}
{'loss': 0.341, 'learning_rate': 1.4000000000000001e-05, 'epoch': 0.06}
{'loss': 0.3247, 'learning_rate': 1.5e-05, 'epoch': 0.06}
{'loss': 0.3318, 'learning_rate': 1.6000000000000003e-05, 'epoch': 0.06}
{'loss': 0.3322, 'learning_rate': 1.7000000000000003e-05, 'epoch': 0.07}
{'loss': 0.3224, 'learning_rate': 1.8e-05, 'epoch': 0.07}
{'loss': 0.3196, 'learning_rate': 1.9e-05, 'epoch': 0.08}
{'loss': 0.306, 'learning_rate': 2e-05, 'epoch': 0.08}
{'loss': 0.3066, 'learning_rate': 2.1e-05, 'epoch': 0.08}
{'loss': 0.3034, 'learning_rate': 2.2000000000000003e-05, 'epoch': 0.09}
{'loss': 0.3059, 'learning_rate': 2.3000000000000003e-05, 'epoch': 0.09}
{'loss': 0.3047, 'learning_rate': 2.4e-05, 'epoch': 0.1}
{'loss': 0.2946, 'learning_rate': 2.5e-05, 'epoch': 0.1}
{'loss': 0.2919, 'learning_rate': 2.6000000000000002e-05, 'epoch': 0.1}
{'loss': 0.2935, 'learning_rate': 2.7000000000000002e-05, 'epoch': 0.11}
{'loss': 0.2858, 'learning_rate': 2.8000000000000003e-05, 'epoch': 0.11}
{'loss': 0.2888, 'learning_rate': 2.9e-05, 'epoch': 0.12}
{'loss': 0.2962, 'learning_rate': 3e-05, 'epoch': 0.12}
{'loss': 0.2796, 'learning_rate': 3.1e-05, 'epoch': 0.12}
{'loss': 0.2651, 'learning_rate': 3.2000000000000005e-05, 'epoch': 0.13}
{'loss': 0.26, 'learning_rate': 3.3e-05, 'epoch': 0.13}
{'loss': 0.273, 'learning_rate': 3.4000000000000007e-05, 'epoch': 0.14}
{'loss': 0.2691, 'learning_rate': 3.5e-05, 'epoch': 0.14}
{'loss': 0.2669, 'learning_rate': 3.6e-05, 'epoch': 0.14}
{'loss': 0.2618, 'learning_rate': 3.7e-05, 'epoch': 0.15}
{'loss': 0.2592, 'learning_rate': 3.8e-05, 'epoch': 0.15}
{'loss': 0.2576, 'learning_rate': 3.9000000000000006e-05, 'epoch': 0.16}
{'loss': 0.2612, 'learning_rate': 4e-05, 'epoch': 0.16}
{'loss': 0.2505, 'learning_rate': 4.1e-05, 'epoch': 0.16}
{'loss': 0.2502, 'learning_rate': 4.2e-05, 'epoch': 0.17}
{'loss': 0.2489, 'learning_rate': 4.3e-05, 'epoch': 0.17}
{'loss': 0.2452, 'learning_rate': 4.4000000000000006e-05, 'epoch': 0.18}
{'loss': 0.233, 'learning_rate': 4.5e-05, 'epoch': 0.18}
{'loss': 0.2424, 'learning_rate': 4.600000000000001e-05, 'epoch': 0.18}
{'loss': 0.2404, 'learning_rate': 4.7e-05, 'epoch': 0.19}
{'loss': 0.238, 'learning_rate': 4.8e-05, 'epoch': 0.19}
{'loss': 0.2402, 'learning_rate': 4.9e-05, 'epoch': 0.2}
{'loss': 0.2466, 'learning_rate': 5e-05, 'epoch': 0.2}
{'loss': 0.2322, 'learning_rate': 4.975e-05, 'epoch': 0.2}
{'loss': 0.2377, 'learning_rate': 4.9500000000000004e-05, 'epoch': 0.21}
{'loss': 0.2249, 'learning_rate': 4.9250000000000004e-05, 'epoch': 0.21}
{'loss': 0.2225, 'learning_rate': 4.9e-05, 'epoch': 0.22}
{'loss': 0.2401, 'learning_rate': 4.875e-05, 'epoch': 0.22}
{'loss': 0.2337, 'learning_rate': 4.85e-05, 'epoch': 0.22}
{'loss': 0.2278, 'learning_rate': 4.825e-05, 'epoch': 0.23}
{'loss': 0.2226, 'learning_rate': 4.8e-05, 'epoch': 0.23}
{'loss': 0.2305, 'learning_rate': 4.775e-05, 'epoch': 0.24}
{'loss': 0.2195, 'learning_rate': 4.75e-05, 'epoch': 0.24}
{'loss': 0.2227, 'learning_rate': 4.7249999999999997e-05, 'epoch': 0.24}
{'loss': 0.2159, 'learning_rate': 4.7e-05, 'epoch': 0.25}
{'loss': 0.2203, 'learning_rate': 4.6750000000000005e-05, 'epoch': 0.25}
{'loss': 0.2205, 'learning_rate': 4.6500000000000005e-05, 'epoch': 0.26}
{'loss': 0.2136, 'learning_rate': 4.6250000000000006e-05, 'epoch': 0.26}
{'loss': 0.2078, 'learning_rate': 4.600000000000001e-05, 'epoch': 0.26}
{'loss': 0.2084, 'learning_rate': 4.575e-05, 'epoch': 0.27}
{'loss': 0.2103, 'learning_rate': 4.55e-05, 'epoch': 0.27}
{'loss': 0.2139, 'learning_rate': 4.525e-05, 'epoch': 0.28}
{'loss': 0.2001, 'learning_rate': 4.5e-05, 'epoch': 0.28}
{'loss': 0.2031, 'learning_rate': 4.4750000000000004e-05, 'epoch': 0.28}
{'loss': 0.208, 'learning_rate': 4.4500000000000004e-05, 'epoch': 0.29}
{'loss': 0.1998, 'learning_rate': 4.4250000000000005e-05, 'epoch': 0.29}
{'loss': 0.2007, 'learning_rate': 4.4000000000000006e-05, 'epoch': 0.3}
{'loss': 0.2072, 'learning_rate': 4.375e-05, 'epoch': 0.3}
{'loss': 0.1982, 'learning_rate': 4.35e-05, 'epoch': 0.3}
{'loss': 0.1985, 'learning_rate': 4.325e-05, 'epoch': 0.31}
{'loss': 0.2068, 'learning_rate': 4.3e-05, 'epoch': 0.31}
{'loss': 0.2004, 'learning_rate': 4.275e-05, 'epoch': 0.32}
{'loss': 0.2027, 'learning_rate': 4.25e-05, 'epoch': 0.32}
{'loss': 0.1939, 'learning_rate': 4.2250000000000004e-05, 'epoch': 0.32}
{'loss': 0.181, 'learning_rate': 4.2e-05, 'epoch': 0.33}
{'loss': 0.1947, 'learning_rate': 4.175e-05, 'epoch': 0.33}
{'loss': 0.1911, 'learning_rate': 4.15e-05, 'epoch': 0.34}
{'loss': 0.1833, 'learning_rate': 4.125e-05, 'epoch': 0.34}
{'loss': 0.1922, 'learning_rate': 4.1e-05, 'epoch': 0.34}
{'loss': 0.188, 'learning_rate': 4.075e-05, 'epoch': 0.35}
{'loss': 0.1928, 'learning_rate': 4.05e-05, 'epoch': 0.35}
{'loss': 0.1844, 'learning_rate': 4.025e-05, 'epoch': 0.36}
{'loss': 0.1793, 'learning_rate': 4e-05, 'epoch': 0.36}
{'loss': 0.178, 'learning_rate': 3.9750000000000004e-05, 'epoch': 0.36}
{'loss': 0.1735, 'learning_rate': 3.9500000000000005e-05, 'epoch': 0.37}
{'loss': 0.1838, 'learning_rate': 3.9250000000000005e-05, 'epoch': 0.37}
{'loss': 0.1852, 'learning_rate': 3.9000000000000006e-05, 'epoch': 0.38}
{'loss': 0.1758, 'learning_rate': 3.875e-05, 'epoch': 0.38}
{'loss': 0.1758, 'learning_rate': 3.85e-05, 'epoch': 0.38}
{'loss': 0.1789, 'learning_rate': 3.825e-05, 'epoch': 0.39}
{'loss': 0.172, 'learning_rate': 3.8e-05, 'epoch': 0.39}
{'loss': 0.1708, 'learning_rate': 3.775e-05, 'epoch': 0.4}
{'loss': 0.1705, 'learning_rate': 3.7500000000000003e-05, 'epoch': 0.4}
{'loss': 0.1807, 'learning_rate': 3.7250000000000004e-05, 'epoch': 0.4}
{'loss': 0.1706, 'learning_rate': 3.7e-05, 'epoch': 0.41}
{'loss': 0.1706, 'learning_rate': 3.675e-05, 'epoch': 0.41}
{'loss': 0.1744, 'learning_rate': 3.65e-05, 'epoch': 0.42}
{'loss': 0.1575, 'learning_rate': 3.625e-05, 'epoch': 0.42}
{'loss': 0.1637, 'learning_rate': 3.6e-05, 'epoch': 0.42}
{'loss': 0.1717, 'learning_rate': 3.575e-05, 'epoch': 0.43}
{'loss': 0.1698, 'learning_rate': 3.55e-05, 'epoch': 0.43}
{'loss': 0.1719, 'learning_rate': 3.525e-05, 'epoch': 0.44}
{'loss': 0.1576, 'learning_rate': 3.5e-05, 'epoch': 0.44}
{'loss': 0.1636, 'learning_rate': 3.475e-05, 'epoch': 0.44}
{'loss': 0.1585, 'learning_rate': 3.45e-05, 'epoch': 0.45}
{'loss': 0.1631, 'learning_rate': 3.4250000000000006e-05, 'epoch': 0.45}
{'loss': 0.148, 'learning_rate': 3.4000000000000007e-05, 'epoch': 0.46}
{'loss': 0.169, 'learning_rate': 3.375000000000001e-05, 'epoch': 0.46}
{'loss': 0.1612, 'learning_rate': 3.35e-05, 'epoch': 0.46}
{'loss': 0.163, 'learning_rate': 3.325e-05, 'epoch': 0.47}
{'loss': 0.1548, 'learning_rate': 3.3e-05, 'epoch': 0.47}
{'loss': 0.1632, 'learning_rate': 3.275e-05, 'epoch': 0.48}
{'loss': 0.1511, 'learning_rate': 3.2500000000000004e-05, 'epoch': 0.48}
{'loss': 0.1524, 'learning_rate': 3.2250000000000005e-05, 'epoch': 0.48}
{'loss': 0.1558, 'learning_rate': 3.2000000000000005e-05, 'epoch': 0.49}
{'loss': 0.1379, 'learning_rate': 3.175e-05, 'epoch': 0.49}
{'loss': 0.1593, 'learning_rate': 3.15e-05, 'epoch': 0.5}
{'loss': 0.1474, 'learning_rate': 3.125e-05, 'epoch': 0.5}
{'loss': 0.1513, 'learning_rate': 3.1e-05, 'epoch': 0.5}
{'loss': 0.1458, 'learning_rate': 3.075e-05, 'epoch': 0.51}
{'loss': 0.1551, 'learning_rate': 3.05e-05, 'epoch': 0.51}
{'loss': 0.1561, 'learning_rate': 3.025e-05, 'epoch': 0.52}
{'loss': 0.1509, 'learning_rate': 3e-05, 'epoch': 0.52}
{'loss': 0.1519, 'learning_rate': 2.975e-05, 'epoch': 0.52}
{'loss': 0.1503, 'learning_rate': 2.95e-05, 'epoch': 0.53}
{'loss': 0.1379, 'learning_rate': 2.925e-05, 'epoch': 0.53}
{'loss': 0.14, 'learning_rate': 2.9e-05, 'epoch': 0.54}
{'loss': 0.1491, 'learning_rate': 2.8749999999999997e-05, 'epoch': 0.54}
{'loss': 0.1492, 'learning_rate': 2.8499999999999998e-05, 'epoch': 0.54}
{'loss': 0.1415, 'learning_rate': 2.825e-05, 'epoch': 0.55}
{'loss': 0.1444, 'learning_rate': 2.8000000000000003e-05, 'epoch': 0.55}
{'loss': 0.135, 'learning_rate': 2.7750000000000004e-05, 'epoch': 0.56}
{'loss': 0.1475, 'learning_rate': 2.7500000000000004e-05, 'epoch': 0.56}
{'loss': 0.1556, 'learning_rate': 2.725e-05, 'epoch': 0.56}
{'loss': 0.1392, 'learning_rate': 2.7000000000000002e-05, 'epoch': 0.57}
{'loss': 0.1415, 'learning_rate': 2.6750000000000003e-05, 'epoch': 0.57}
{'loss': 0.146, 'learning_rate': 2.6500000000000004e-05, 'epoch': 0.58}
{'loss': 0.1415, 'learning_rate': 2.625e-05, 'epoch': 0.58}
{'loss': 0.1357, 'learning_rate': 2.6000000000000002e-05, 'epoch': 0.58}
{'loss': 0.149, 'learning_rate': 2.5750000000000002e-05, 'epoch': 0.59}
{'loss': 0.1504, 'learning_rate': 2.5500000000000003e-05, 'epoch': 0.59}
{'loss': 0.1481, 'learning_rate': 2.525e-05, 'epoch': 0.6}
{'loss': 0.1464, 'learning_rate': 2.5e-05, 'epoch': 0.6}
{'loss': 0.1345, 'learning_rate': 2.4750000000000002e-05, 'epoch': 0.6}
{'loss': 0.1375, 'learning_rate': 2.45e-05, 'epoch': 0.61}
{'loss': 0.1405, 'learning_rate': 2.425e-05, 'epoch': 0.61}
{'loss': 0.1603, 'learning_rate': 2.4e-05, 'epoch': 0.62}
{'loss': 0.1418, 'learning_rate': 2.375e-05, 'epoch': 0.62}
{'loss': 0.1355, 'learning_rate': 2.35e-05, 'epoch': 0.62}
{'loss': 0.1418, 'learning_rate': 2.3250000000000003e-05, 'epoch': 0.63}
{'loss': 0.1378, 'learning_rate': 2.3000000000000003e-05, 'epoch': 0.63}
{'loss': 0.1401, 'learning_rate': 2.275e-05, 'epoch': 0.64}
{'loss': 0.13, 'learning_rate': 2.25e-05, 'epoch': 0.64}
{'loss': 0.1463, 'learning_rate': 2.2250000000000002e-05, 'epoch': 0.64}
{'loss': 0.1329, 'learning_rate': 2.2000000000000003e-05, 'epoch': 0.65}
{'loss': 0.143, 'learning_rate': 2.175e-05, 'epoch': 0.65}
{'loss': 0.1485, 'learning_rate': 2.15e-05, 'epoch': 0.66}
{'loss': 0.1267, 'learning_rate': 2.125e-05, 'epoch': 0.66}
{'loss': 0.1329, 'learning_rate': 2.1e-05, 'epoch': 0.66}
{'loss': 0.1364, 'learning_rate': 2.075e-05, 'epoch': 0.67}
{'loss': 0.1274, 'learning_rate': 2.05e-05, 'epoch': 0.67}
{'loss': 0.1358, 'learning_rate': 2.025e-05, 'epoch': 0.68}
{'loss': 0.1355, 'learning_rate': 2e-05, 'epoch': 0.68}
{'loss': 0.1256, 'learning_rate': 1.9750000000000002e-05, 'epoch': 0.68}
{'loss': 0.1297, 'learning_rate': 1.9500000000000003e-05, 'epoch': 0.69}
{'loss': 0.1347, 'learning_rate': 1.925e-05, 'epoch': 0.69}
{'loss': 0.1338, 'learning_rate': 1.9e-05, 'epoch': 0.7}
{'loss': 0.1338, 'learning_rate': 1.8750000000000002e-05, 'epoch': 0.7}
{'loss': 0.1378, 'learning_rate': 1.85e-05, 'epoch': 0.7}
{'loss': 0.1394, 'learning_rate': 1.825e-05, 'epoch': 0.71}
{'loss': 0.1333, 'learning_rate': 1.8e-05, 'epoch': 0.71}
{'loss': 0.13, 'learning_rate': 1.775e-05, 'epoch': 0.72}
{'loss': 0.1275, 'learning_rate': 1.75e-05, 'epoch': 0.72}
{'loss': 0.1323, 'learning_rate': 1.725e-05, 'epoch': 0.72}
{'loss': 0.1262, 'learning_rate': 1.7000000000000003e-05, 'epoch': 0.73}
{'loss': 0.1299, 'learning_rate': 1.675e-05, 'epoch': 0.73}
{'loss': 0.1403, 'learning_rate': 1.65e-05, 'epoch': 0.74}
{'loss': 0.1327, 'learning_rate': 1.6250000000000002e-05, 'epoch': 0.74}
{'loss': 0.1234, 'learning_rate': 1.6000000000000003e-05, 'epoch': 0.74}
{'loss': 0.1269, 'learning_rate': 1.575e-05, 'epoch': 0.75}
{'loss': 0.1306, 'learning_rate': 1.55e-05, 'epoch': 0.75}
{'loss': 0.1312, 'learning_rate': 1.525e-05, 'epoch': 0.76}
{'loss': 0.1293, 'learning_rate': 1.5e-05, 'epoch': 0.76}
{'loss': 0.1343, 'learning_rate': 1.475e-05, 'epoch': 0.76}
{'loss': 0.1208, 'learning_rate': 1.45e-05, 'epoch': 0.77}
{'loss': 0.138, 'learning_rate': 1.4249999999999999e-05, 'epoch': 0.77}
{'loss': 0.133, 'learning_rate': 1.4000000000000001e-05, 'epoch': 0.78}
{'loss': 0.1274, 'learning_rate': 1.3750000000000002e-05, 'epoch': 0.78}
{'loss': 0.1334, 'learning_rate': 1.3500000000000001e-05, 'epoch': 0.78}
{'loss': 0.1261, 'learning_rate': 1.3250000000000002e-05, 'epoch': 0.79}
{'loss': 0.1178, 'learning_rate': 1.3000000000000001e-05, 'epoch': 0.79}
{'loss': 0.1313, 'learning_rate': 1.2750000000000002e-05, 'epoch': 0.8}
{'loss': 0.1368, 'learning_rate': 1.25e-05, 'epoch': 0.8}
{'loss': 0.1248, 'learning_rate': 1.225e-05, 'epoch': 0.8}
{'loss': 0.1193, 'learning_rate': 1.2e-05, 'epoch': 0.81}
{'loss': 0.1209, 'learning_rate': 1.175e-05, 'epoch': 0.81}
{'loss': 0.1327, 'learning_rate': 1.1500000000000002e-05, 'epoch': 0.82}
{'loss': 0.1218, 'learning_rate': 1.125e-05, 'epoch': 0.82}
{'loss': 0.1269, 'learning_rate': 1.1000000000000001e-05, 'epoch': 0.82}
{'loss': 0.1329, 'learning_rate': 1.075e-05, 'epoch': 0.83}
{'loss': 0.1301, 'learning_rate': 1.05e-05, 'epoch': 0.83}
{'loss': 0.1246, 'learning_rate': 1.025e-05, 'epoch': 0.84}
{'loss': 0.1361, 'learning_rate': 1e-05, 'epoch': 0.84}
{'loss': 0.1181, 'learning_rate': 9.750000000000002e-06, 'epoch': 0.84}
{'loss': 0.1281, 'learning_rate': 9.5e-06, 'epoch': 0.85}
{'loss': 0.1331, 'learning_rate': 9.25e-06, 'epoch': 0.85}
{'loss': 0.1234, 'learning_rate': 9e-06, 'epoch': 0.86}
{'loss': 0.1229, 'learning_rate': 8.75e-06, 'epoch': 0.86}
{'loss': 0.1175, 'learning_rate': 8.500000000000002e-06, 'epoch': 0.86}
{'loss': 0.1239, 'learning_rate': 8.25e-06, 'epoch': 0.87}
{'loss': 0.1248, 'learning_rate': 8.000000000000001e-06, 'epoch': 0.87}
{'loss': 0.1136, 'learning_rate': 7.75e-06, 'epoch': 0.88}
{'loss': 0.1302, 'learning_rate': 7.5e-06, 'epoch': 0.88}
{'loss': 0.1208, 'learning_rate': 7.25e-06, 'epoch': 0.88}
{'loss': 0.1315, 'learning_rate': 7.000000000000001e-06, 'epoch': 0.89}
{'loss': 0.1192, 'learning_rate': 6.750000000000001e-06, 'epoch': 0.89}
{'loss': 0.1189, 'learning_rate': 6.5000000000000004e-06, 'epoch': 0.9}
{'loss': 0.1236, 'learning_rate': 6.25e-06, 'epoch': 0.9}
{'loss': 0.126, 'learning_rate': 6e-06, 'epoch': 0.9}
{'loss': 0.1368, 'learning_rate': 5.750000000000001e-06, 'epoch': 0.91}
{'loss': 0.1253, 'learning_rate': 5.500000000000001e-06, 'epoch': 0.91}
{'loss': 0.1257, 'learning_rate': 5.25e-06, 'epoch': 0.92}
{'loss': 0.129, 'learning_rate': 5e-06, 'epoch': 0.92}
{'loss': 0.1319, 'learning_rate': 4.75e-06, 'epoch': 0.92}
{'loss': 0.1181, 'learning_rate': 4.5e-06, 'epoch': 0.93}
{'loss': 0.13, 'learning_rate': 4.250000000000001e-06, 'epoch': 0.93}
{'loss': 0.1222, 'learning_rate': 4.000000000000001e-06, 'epoch': 0.94}
{'loss': 0.1254, 'learning_rate': 3.75e-06, 'epoch': 0.94}
{'loss': 0.1209, 'learning_rate': 3.5000000000000004e-06, 'epoch': 0.94}
{'loss': 0.1197, 'learning_rate': 3.2500000000000002e-06, 'epoch': 0.95}
{'loss': 0.126, 'learning_rate': 3e-06, 'epoch': 0.95}
{'loss': 0.1221, 'learning_rate': 2.7500000000000004e-06, 'epoch': 0.96}
{'loss': 0.1179, 'learning_rate': 2.5e-06, 'epoch': 0.96}
{'loss': 0.1318, 'learning_rate': 2.25e-06, 'epoch': 0.96}
{'loss': 0.125, 'learning_rate': 2.0000000000000003e-06, 'epoch': 0.97}
{'loss': 0.1287, 'learning_rate': 1.7500000000000002e-06, 'epoch': 0.97}
{'loss': 0.1258, 'learning_rate': 1.5e-06, 'epoch': 0.98}
{'loss': 0.1266, 'learning_rate': 1.25e-06, 'epoch': 0.98}
{'loss': 0.1221, 'learning_rate': 1.0000000000000002e-06, 'epoch': 0.98}
{'loss': 0.1246, 'learning_rate': 7.5e-07, 'epoch': 0.99}
{'loss': 0.1218, 'learning_rate': 5.000000000000001e-07, 'epoch': 0.99}
{'loss': 0.1182, 'learning_rate': 2.5000000000000004e-07, 'epoch': 1.0}
{'loss': 0.1226, 'learning_rate': 0.0, 'epoch': 1.0}
{'train_runtime': 978.083, 'train_samples_per_second': 10.224, 'train_steps_per_second': 2.556, 'train_loss': 0.3151447108268738, 'epoch': 1.0}
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
